Datetime,PM2.5,PM10,NO2,CO,SO2,O3,AQI
2019-01-16 07:00:00,67.89,196.28,50.54,2.86,26.68,68.89,163
2019-01-16 08:00:00,62.27,181.09,48.45,2.85,26.14,68.09,164
2019-01-16 09:00:00,77.31,249.74,43.92,3.19,29.59,71.74,165
2019-01-16 10:00:00,71.61,295.81,33.47,3.23,38.83,68.93,168
2019-01-16 11:00:00,78.28,232.22,42.28,3.08,42.67,65.19,168
2019-01-16 12:00:00,77.16,193.03,51.77,2.77,35.73,115.47,167
2019-01-16 13:00:00,68.95,182.65,51.13,2.4,34.8,81.89,166
2019-01-16 14:00:00,64.3,179.48,41.81,2.12,27.05,99.17,165
2019-01-16 15:00:00,50.76,128.97,29.19,1.88,24.4,73.71,164
2019-01-16 16:00:00,44.53,118.63,23.19,1.73,22.41,90.4,162
2019-01-16 17:00:00,66.1,133.79,19.02,1.69,21.5,60.43,162
2019-01-16 18:00:00,67.35,240.34,70.5,1.73,23.18,36.77,165
2019-01-16 19:00:00,66.47,135.74,55.52,1.76,23.29,35.15,165
2019-01-16 20:00:00,48.62,112.18,46.71,1.78,24.21,31.57,164
2019-01-16 21:00:00,47.93,120.62,45.44,1.85,24.46,26.74,163
2019-01-16 22:00:00,47.76,142.01,48.54,2.09,24.44,22.45,163
2019-01-16 23:00:00,65.19,208.94,60,2.6,24.38,24.56,163
2019-01-17 00:00:00,72.9,249.62,65.92,3.33,25.76,30.46,164
2019-01-17 01:00:00,96.03,324.14,66.07,3.97,27.14,33.92,167
2019-01-17 02:00:00,106.26,324.74,65.51,4.26,28.16,34.02,169
2019-01-17 03:00:00,90.99,324,59.51,4.38,28.14,35.2,170
2019-01-17 04:00:00,93.7,289.29,55.51,4.44,28.45,36.04,171
2019-01-17 05:00:00,94.18,341.2,52.96,4.54,28.38,36.87,174
2019-01-17 06:00:00,91.22,283.65,53.56,4.62,28.69,35.12,177
2019-01-17 07:00:00,84.23,243.15,53.48,4.57,28.32,31.73,179
2019-01-17 08:00:00,84.96,261.68,54.35,4.78,28.52,34.04,181
2019-01-17 09:00:00,90.09,286.53,44.89,4.77,31.42,34.06,182
2019-01-17 10:00:00,84.59,289.43,34.73,4.37,41.88,23.39,185
2019-01-17 11:00:00,73.95,232.63,42.81,3.81,39.18,18.07,188
2019-01-17 12:00:00,68.23,226.75,64.3,3.15,29.17,16.87,190
2019-01-17 13:00:00,66.19,198.69,60.43,2.69,24.52,19.2,191
2019-01-17 14:00:00,61.59,178.55,56.52,2.33,27.31,27.3,192
2019-01-17 15:00:00,70.05,163.11,38.55,2.04,27,33.52,192
2019-01-17 16:00:00,69.53,181.18,33.35,1.92,26.69,39.16,193
2019-01-17 17:00:00,76.06,171.75,29.34,1.83,32.51,43.18,193
2019-01-17 18:00:00,68.93,153.24,30.05,1.81,33.28,42.58,191
2019-01-17 19:00:00,86.11,152.53,32.63,1.86,26.73,29.84,190
2019-01-17 20:00:00,91.33,248.25,36.41,1.99,22.9,39.54,190
2019-01-17 21:00:00,100.89,292.04,37.44,2.03,19.29,35.5,194
2019-01-17 22:00:00,88.77,229.88,40.23,2.1,18.11,32.34,196
2019-01-17 23:00:00,88.66,246.41,45.92,2.38,18.42,33.46,197
2019-01-18 00:00:00,111.28,313.86,55.98,3.06,17.39,38.53,199
2019-01-18 01:00:00,123.81,385.65,64.07,3.71,17.59,41.84,201
2019-01-18 02:00:00,135.41,381.23,67.06,4.1,18.98,41.22,203
2019-01-18 03:00:00,121.57,307.81,68.55,4.17,19.52,37.02,202
2019-01-18 04:00:00,103.02,257.79,68.89,4.09,19.1,33.61,201
2019-01-18 05:00:00,107.08,274.76,67.24,4.06,17.93,32.09,199
2019-01-18 06:00:00,107.79,300.64,63.1,4.04,20.12,32.59,201
2019-01-18 07:00:00,100.69,294.5,55.55,4.02,20.18,31.96,203
2019-01-18 08:00:00,91.68,271.41,52.29,3.96,20.6,28.67,204
2019-01-18 09:00:00,105.08,308.54,47.36,4.04,21.33,30.13,206
2019-01-18 10:00:00,86.92,285.45,32.95,3.9,29.56,23.51,206
2019-01-18 11:00:00,70.51,245.27,71.26,3.58,41.27,16.85,206
2019-01-18 12:00:00,63.68,226.6,83.78,3.09,36.96,15.83,205
2019-01-18 13:00:00,58.18,210.34,78.86,2.67,32.32,17.29,204
2019-01-18 14:00:00,91,161.86,73.75,2.4,30.69,20.61,208
2019-01-18 15:00:00,41.14,79.26,29.74,1.79,31.88,36.81,204
2019-01-18 16:00:00,43.58,103.65,25.41,1.66,32.25,40.5,200
2019-01-18 17:00:00,48.82,102.12,23.72,1.63,31,40.45,197
2019-01-18 18:00:00,50.57,121.52,30.92,1.66,31.18,41.45,194
2019-01-18 19:00:00,67.36,172.97,33.58,1.74,30.07,42.55,195
2019-01-18 20:00:00,90.4,217.03,36.35,1.86,30.85,43.88,194
2019-01-18 21:00:00,93.11,232.61,40.68,2,28.41,34.59,193
2019-01-18 22:00:00,64.19,123.32,46.22,2.11,27.36,30.27,190
2019-01-18 23:00:00,63,168.58,51.52,2.5,26.73,28.01,187
2019-01-19 00:00:00,72.52,230.23,68.13,3.18,29.09,27.59,185
2019-01-19 01:00:00,89.12,315.38,73.23,3.8,29.66,31.57,183
2019-01-19 02:00:00,104.86,329.73,73.71,4.25,31.45,33.47,182
2019-01-19 03:00:00,103.66,311,72.73,4.64,32.35,35.61,182
2019-01-19 04:00:00,110.62,320.55,72.15,5.03,33.73,33.05,184
2019-01-19 05:00:00,97.68,314.76,61.95,4.95,33.67,32.88,185
2019-01-19 06:00:00,86.21,258.71,55.21,4.52,32.57,27.61,183
2019-01-19 07:00:00,84.61,280.45,54.15,4.35,32.34,28.27,183
2019-01-19 08:00:00,91.38,290.12,47.31,4.21,34.6,28.81,184
2019-01-19 09:00:00,86.08,329.97,33.13,4.04,45.85,24.92,184
2019-01-19 10:00:00,79.17,311.19,28.65,3.83,57.37,19.7,185
2019-01-19 11:00:00,69.06,230.86,34.56,3.5,60.56,17.44,185
2019-01-19 12:00:00,66.99,237.47,63.13,3.06,52.87,15.17,185
2019-01-19 13:00:00,68.14,223.36,69.15,2.73,45.87,14.44,185
2019-01-19 14:00:00,58.42,211.05,72.17,2.5,37.98,15.48,187
2019-01-19 15:00:00,80.97,232.8,52,2.39,27.19,33.03,191
2019-01-19 16:00:00,86.7,242,36.91,2.3,25.61,44.6,195
2019-01-19 17:00:00,89.09,249.39,31.08,2.11,26.68,54.13,199
2019-01-19 18:00:00,83.65,192.26,31.2,2.02,31.12,46.71,201
2019-01-19 19:00:00,77.83,205.45,29.45,1.97,28.96,34.61,202
2019-01-19 20:00:00,68.41,170.23,29.06,1.99,28.38,26.08,200
2019-01-19 21:00:00,60.18,153.43,30.42,2.08,27.78,25.2,198
2019-01-19 22:00:00,72.55,189.79,38.61,2.53,27.54,25.45,200
2019-01-19 23:00:00,81.67,278.85,45.46,3.2,28.29,33.44,205
2019-01-20 00:00:00,108.19,413.07,40.75,4.06,30.2,41.11,212
2019-01-20 01:00:00,133.93,453.98,34.77,4.54,30.59,43.02,218
2019-01-20 02:00:00,124.14,402.36,38.49,4.7,30.99,41.16,221
2019-01-20 03:00:00,134.04,405.45,42.16,4.81,31.37,41.89,225
2019-01-20 04:00:00,122.31,413.75,40.52,4.79,31.64,39.46,229
2019-01-20 05:00:00,108.11,344.85,39.78,4.51,30.53,34.73,230
2019-01-20 06:00:00,100.7,326.24,41.18,4.36,30.24,33.85,233
2019-01-20 07:00:00,100.24,292.88,38.62,4.1,29.9,31.5,233
2019-01-20 08:00:00,102.82,327.44,35.23,4.01,30.53,36.69,235
2019-01-20 09:00:00,126.88,389.91,24.38,3.92,37.84,36.54,237
2019-01-20 10:00:00,85.97,286.18,21.21,3.66,47.95,26.38,236
2019-01-20 11:00:00,66.34,224.18,24.47,3.37,54.52,22.33,236
2019-01-20 12:00:00,66.92,230.84,28.26,3.08,55.92,21.05,236
2019-01-20 13:00:00,65.29,203.99,30.01,2.84,44.16,23.14,235
2019-01-20 14:00:00,100.1,297.73,29.53,2.75,43.48,35.3,239
2019-01-20 15:00:00,99.11,293.97,21.63,2.64,41.38,44.9,241
2019-01-20 16:00:00,86.36,258.11,18.41,2.5,39.85,51.52,242
2019-01-20 17:00:00,95.27,231.24,16.99,2.38,35.91,43.66,241
2019-01-20 18:00:00,83.44,193.5,15.5,2.28,31.42,37.17,241
2019-01-20 19:00:00,82.86,213.12,13.75,2.19,29.77,29.45,241
2019-01-20 20:00:00,74.88,197.43,12.99,2.16,29.08,27.25,243
2019-01-20 21:00:00,64.22,169.59,12.89,2.17,29.34,25.3,243
2019-01-20 22:00:00,65.81,162.62,12.51,2.11,28.43,23.77,242
2019-01-20 23:00:00,44.79,120.81,12.33,2.12,27.43,19.13,236
2019-01-21 00:00:00,46.45,134.19,13.49,2.25,27.61,18.27,224
2019-01-21 01:00:00,35.73,127.06,13.74,2.26,27.19,17.4,210
2019-01-21 02:00:00,49.64,134.68,14.11,2.26,27.37,18.56,199
2019-01-21 03:00:00,53.99,146.92,14.89,2.34,26.79,20.7,192
2019-01-21 04:00:00,64.75,173.4,14.63,2.52,27.29,23.14,186
2019-01-21 05:00:00,68.16,204.07,13.76,2.73,28.1,25.18,182
2019-01-21 06:00:00,67.66,186.24,12.05,2.77,28.16,24,178
2019-01-21 07:00:00,66.03,184.88,11.62,2.93,28.68,27.05,175
2019-01-21 08:00:00,87.33,262.16,8.77,3.17,30.8,32.4,173
2019-01-21 09:00:00,99.63,298.63,8.63,3.19,30.55,29.55,170
2019-01-21 10:00:00,64.81,160.77,8.3,2.88,29.18,21.33,167
2019-01-21 11:00:00,44.22,83.94,24.66,2.36,31.07,16.88,163
2019-01-21 12:00:00,37.86,77.28,26.43,1.82,31.47,20.19,159
2019-01-21 13:00:00,43.57,67.89,21.9,1.65,31.55,21.39,155
2019-01-21 14:00:00,38.53,68.88,20.59,1.54,31.9,23.37,149
2019-01-21 15:00:00,30.04,68.16,21.07,1.39,30.2,21.61,142
2019-01-21 16:00:00,48.29,114.53,17.16,1.42,28.65,17.81,138
2019-01-21 17:00:00,51.49,97.28,16.34,1.47,28.01,19.59,135
2019-01-21 18:00:00,41.85,55.23,17.02,1.45,27.23,19.55,131
2019-01-21 19:00:00,39.88,64.26,20.52,1.47,26.29,13.45,127
2019-01-21 20:00:00,31.03,70.37,22.76,1.51,25.73,10.79,123
2019-01-21 21:00:00,36.87,85,25.1,1.58,24.91,13.66,121
2019-01-21 22:00:00,36.34,140.8,26.54,1.66,25.38,15.95,120
2019-01-21 23:00:00,39.93,165.97,28.28,1.71,25,16.42,121
2019-01-22 00:00:00,37.28,137.68,29.45,1.75,25.03,15.84,122
2019-01-22 01:00:00,25.28,134.93,36.34,2.04,25.22,19.76,122
2019-01-22 02:00:00,53.6,151.18,40.7,2.2,25.52,20.02,122
2019-01-22 03:00:00,52.12,164.67,41.01,2.39,26.19,22.73,123
2019-01-22 04:00:00,63.8,170.52,39.87,2.45,26.03,21.64,123
2019-01-22 05:00:00,50.22,121.49,37.69,2.41,26.57,21.45,120
2019-01-22 06:00:00,54.73,124.16,37.55,2.41,26.65,21.3,119
2019-01-22 07:00:00,46.68,133.21,35.41,2.45,26.7,21.55,117
2019-01-22 08:00:00,52.35,151.39,29.07,2.59,28.12,23.01,114
2019-01-22 09:00:00,60.77,145.14,23.76,2.67,33.46,23.35,110
2019-01-22 10:00:00,55.66,165.96,21.08,2.67,37.03,20.16,110
2019-01-22 11:00:00,42.34,137.99,38.55,2.54,32.91,14.87,111
2019-01-22 13:00:00,16.7,46.13,38.49,1.77,0.04,8.45,112
2019-01-22 15:00:00,21.06,81.6,34.56,1.41,8.2,11.05,112
2019-01-22 16:00:00,19.45,92.47,27.18,1.34,9.87,93.57,111
2019-01-22 17:00:00,19.14,92.73,26.16,1.32,10.7,55.27,111
2019-01-22 18:00:00,19.98,48.74,28.05,1.31,21.85,32.69,111
2019-01-22 19:00:00,24.8,79.05,32.84,1.34,22.16,31.92,111
2019-01-22 20:00:00,19.97,69.19,35.93,1.4,22.08,29.03,111
2019-01-22 21:00:00,18.19,56.59,40.94,1.43,22.02,27.69,111
2019-01-22 22:00:00,14.51,83.15,44.86,1.44,22.87,29.33,109
2019-01-22 23:00:00,13.67,65.7,47,1.45,21.39,30.41,106
2019-01-23 00:00:00,17.98,75.14,42.81,1.53,22.1,29.42,105
2019-01-23 01:00:00,12.96,86,40.48,1.63,22.3,29.74,103
2019-01-23 02:00:00,21.05,81.94,42.24,1.72,21.64,28.17,101
2019-01-23 03:00:00,9.26,73.15,42.3,1.78,21.78,27.88,98
2019-01-23 04:00:00,16.02,84.06,40.77,1.8,21.69,28.76,94
2019-01-23 05:00:00,11.52,86,45.6,1.81,21.84,31.39,93
2019-01-23 06:00:00,17.77,85.92,45.06,1.79,22.76,28.98,91
2019-01-23 07:00:00,13.72,82.14,50.48,1.79,22.25,30.77,90
2019-01-23 08:00:00,34.4,166.89,52.68,1.8,24.48,37.62,90
2019-01-23 09:00:00,52.74,221.28,44.02,1.85,28.32,39.19,93
2019-01-23 10:00:00,36.47,148.76,31.8,1.96,25.99,30.1,98
2019-01-23 11:00:00,22.66,85.89,34.1,2.09,23.77,26.83,101
2019-01-23 12:00:00,35.67,101,38.18,2.15,25.4,27.42,102
2019-01-23 14:00:00,49.78,103.14,29.5,1.36,23.35,31.63,102
2019-01-23 15:00:00,42.83,116.6,12.39,1.36,23.65,21.38,102
2019-01-23 16:00:00,41.61,148.93,42.79,1.38,22.49,23.32,102
2019-01-23 17:00:00,23.15,133.43,37.22,1.37,22.11,26.8,102
2019-01-23 18:00:00,21.24,131.78,38.55,1.39,18.04,28.58,102
2019-01-23 19:00:00,23.28,125.28,44.99,1.41,17.08,29.37,103
2019-01-23 20:00:00,21.83,125.66,49.47,1.45,17.62,30.11,104
2019-01-23 21:00:00,26.16,131.13,51.13,1.47,17.98,29.37,106
2019-01-23 22:00:00,20.07,125.03,55.84,1.53,16.88,30.25,108
2019-01-23 23:00:00,18.54,126.19,60.68,1.58,17.2,30.77,109
2019-01-24 00:00:00,25.05,149.2,62.67,1.61,17.62,31.3,111
2019-01-24 01:00:00,32.79,140.58,77.85,1.77,18.17,29.34,113
2019-01-24 02:00:00,36.27,143.59,95.42,1.78,17.78,28.38,115
2019-01-24 03:00:00,34.62,130.31,89.78,1.75,17.22,31.88,116
2019-01-24 04:00:00,27.6,104.65,80.41,1.71,18.29,32.61,117
2019-01-24 05:00:00,25.79,115.89,79,1.67,17.18,33.61,117
2019-01-24 06:00:00,29.58,112.27,81.47,1.68,17.84,31.11,118
2019-01-24 07:00:00,25.76,127.33,93.09,1.75,18.6,30.7,119
2019-01-24 08:00:00,33.16,169.88,105.19,1.99,20.96,29,120
2019-01-24 09:00:00,45.68,186.56,111.2,2.16,27.53,25.98,119
2019-01-24 10:00:00,43.76,194.44,93.26,2.25,30.53,23.59,120
2019-01-24 11:00:00,66.41,228.62,85.3,2.33,27.8,25.69,124
2019-01-24 13:00:00,67.04,197.53,58.71,1.89,15.68,37.98,130
2019-01-24 14:00:00,89.08,169.28,51.13,1.71,20.36,50.48,132
2019-01-24 15:00:00,94.55,176.08,44.29,1.63,21.52,55.59,134
2019-01-24 16:00:00,83.23,167.58,44.53,1.58,19.27,52.99,134
2019-01-24 17:00:00,76.59,151.09,42.97,1.55,17.18,52.89,135
2019-01-24 18:00:00,92.87,139.85,41.61,1.56,17.05,58.58,135
2019-01-24 19:00:00,84.68,122.29,51.35,1.57,15.11,49.81,135
2019-01-24 20:00:00,56.82,137.93,53.95,1.59,12.35,44.02,135
2019-01-24 21:00:00,55.03,122.38,54.56,1.6,11.61,39.22,135
2019-01-24 22:00:00,49.86,108.4,56.64,1.64,11.15,37,135
2019-01-24 23:00:00,49.98,106.19,60.31,1.68,11.76,34.85,134
2019-01-25 00:00:00,50.53,127.43,80.61,1.83,11.3,29.38,133
2019-01-25 01:00:00,55.12,133.98,102.35,1.9,10.42,29.5,133
2019-01-25 02:00:00,58.73,134.15,104.57,1.89,10.58,31.12,133
2019-01-25 03:00:00,59.09,111.78,101.28,1.94,11.08,28.37,132
2019-01-25 04:00:00,59.5,119.16,115.75,1.92,11.66,24.8,133
2019-01-25 05:00:00,44.39,102.79,113.51,1.87,12.57,24.15,132
2019-01-25 06:00:00,49.09,108.34,106.17,1.81,13.82,25.55,132
2019-01-25 07:00:00,31.6,128.27,103.45,1.9,12.32,25.17,132
2019-01-25 08:00:00,65.38,146.19,113.2,1.98,12.72,25.86,132
2019-01-25 09:00:00,63.81,162.31,107.04,2.23,18.55,26.34,131
2019-01-25 10:00:00,70.11,172.46,92.19,2.27,22.44,20.04,130
2019-01-25 11:00:00,58.36,146.73,83.7,2.15,16.78,17.98,128
2019-01-25 12:00:00,34.85,151.45,87.08,2,15.53,18.62,126
2019-01-25 13:00:00,43.07,153.06,60.06,1.72,13.14,59.7,125
2019-01-25 14:00:00,45.34,150.51,32.22,1.56,11.51,108,124
2019-01-25 15:00:00,51.52,148.66,32.97,1.6,11.15,114.29,124
2019-01-25 16:00:00,55.16,153.8,30.72,1.58,9.68,118.17,127
2019-01-25 17:00:00,50.81,192.76,37.3,1.6,10.03,128.62,142
2019-01-25 18:00:00,58.25,178.18,44.59,1.6,9,109.52,142
2019-01-25 19:00:00,39.3,115.29,42.89,1.56,9.23,94.45,142
2019-01-25 20:00:00,25.19,107.95,54.76,1.62,10.6,72.98,142
2019-01-25 21:00:00,24.33,105.17,63.31,1.65,10.07,53.51,142
2019-01-25 22:00:00,23.45,86.72,91.86,1.82,11.47,37.47,142
2019-01-25 23:00:00,20.66,111.27,104.31,1.83,11.78,26.17,142
2019-01-26 00:00:00,18.18,107.23,119.24,1.83,11.35,19.1,142
2019-01-26 06:00:00,18.33,70.91,90.46,1.55,14.36,13.16,124
2019-01-26 07:00:00,26.91,72.06,88.17,1.66,13.21,14.37,122
2019-01-26 08:00:00,31.01,113.56,97.32,2.32,15.7,21.82,128
2019-01-26 09:00:00,41.69,146.69,108.12,2.42,16.8,26.27,134
2019-01-26 10:00:00,45.16,143.36,90.77,1.89,16.59,28.17,133
2019-01-26 11:00:00,43.3,131.77,87.5,1.89,16.72,40.07,132
2019-01-26 12:00:00,46.51,142.06,81.03,1.83,16.71,51.08,131
2019-01-26 13:00:00,45.93,133.13,91.61,1.88,14.74,54.21,134
2019-01-26 14:00:00,47.29,117.54,67.91,1.73,12.84,72.35,136
2019-01-26 15:00:00,42.84,131.54,27.45,1.58,12.15,104.68,136
2019-01-26 16:00:00,49.27,154.16,27.86,1.61,11.4,117.1,135
2019-01-26 17:00:00,47.75,141.05,28.47,1.57,11.22,107.41,135
2019-01-26 18:00:00,43.64,111.83,31.77,1.53,9.62,91.56,134
2019-01-26 19:00:00,26.95,108.59,39.27,1.58,9.82,80.09,134
2019-01-26 20:00:00,31.51,108.12,53.86,1.77,10.2,68.45,134
2019-01-26 21:00:00,36.88,117.28,69.95,1.94,10.3,51.58,135
2019-01-26 22:00:00,40.53,128.75,87.77,2.08,10.49,39.09,135
2019-01-26 23:00:00,43.55,149.02,91.96,2.23,10.75,37.58,133
2019-01-27 00:00:00,37.72,147.72,86.48,2.13,10.01,32.37,129
2019-01-27 01:00:00,31.34,118.28,99.41,2.09,11.3,26.12,132
2019-01-27 02:00:00,33.99,92.88,69.76,1.63,10.92,38.2,131
2019-01-27 03:00:00,31.3,98.91,60.55,1.59,10.22,43.99,130
2019-01-27 04:00:00,32.75,91.78,41.27,1.51,10.56,56.01,127
2019-01-27 05:00:00,28.21,91.43,46.59,1.54,10.07,48.2,125
2019-01-27 06:00:00,32.93,91.44,59.88,1.59,11.18,37.16,124
2019-01-27 07:00:00,34.06,94.64,63.91,1.65,11.31,35.23,122
2019-01-27 08:00:00,30.84,92.13,79.2,1.73,10.85,29.48,114
2019-01-27 09:00:00,33.89,106.9,81.77,1.79,10.88,24.02,112
2019-01-27 10:00:00,39.77,106.94,82.35,1.83,11.22,22.64,111
2019-01-27 11:00:00,39.24,131.91,79.92,1.88,11.64,22.82,111
2019-01-27 12:00:00,47.46,122.78,77.66,1.9,10.92,21.12,111
2019-01-27 13:00:00,46.43,122.64,78.29,1.9,11.3,23.5,111
2019-01-27 14:00:00,41.19,129.72,80.32,1.88,11.6,25.44,111
2019-01-27 15:00:00,46.24,145.5,66.28,1.72,11.6,37.64,111
2019-01-27 16:00:00,41.3,126.86,53.73,1.64,11.4,44.57,110
2019-01-27 17:00:00,42.5,122.09,50.77,1.61,10.16,47.67,110
2019-01-27 18:00:00,32.29,103.98,51.23,1.6,10.35,41.42,110
2019-01-27 19:00:00,31.68,111.05,52.21,1.6,10.56,38.89,110
2019-01-27 20:00:00,34.68,136.85,58.01,1.71,10.36,37.18,111
2019-01-27 21:00:00,34.11,120.02,61.45,1.85,10.07,29.88,111
2019-01-27 22:00:00,37,136.24,71.54,2.1,11.02,29.12,111
2019-01-27 23:00:00,44.2,185.44,89.27,2.41,10.99,29.68,112
2019-01-28 00:00:00,43.36,149.81,58.95,2.45,11.43,23.24,112
2019-01-28 12:00:00,65.65,116.68,1.37,1.89,16.8,27.95,110
2019-01-28 13:00:00,83.72,178.31,1.58,1.82,16.98,42.44,112
2019-01-28 14:00:00,73.93,131.94,1.68,1.82,15.38,37.37,112
2019-01-28 15:00:00,78.41,139.68,2.14,1.5,12.79,74.12,112
2019-01-28 16:00:00,61.07,138.94,1.33,1.49,11.73,100.17,112
2019-01-28 17:00:00,53.42,151.23,1.37,1.49,11.35,104.77,113
2019-01-28 18:00:00,61.07,137,1.38,1.47,10.53,92.47,114
2019-01-28 19:00:00,54.88,121.03,1.25,1.61,10.57,67.76,114
2019-01-28 20:00:00,35.57,105.95,16.22,1.97,9.89,34.47,113
2019-01-28 21:00:00,33.52,133.64,26.25,2.5,10.58,24.89,114
2019-01-28 22:00:00,37.53,158.34,30.04,3.21,12.13,26.62,115
2019-01-28 23:00:00,73.95,188.15,31.1,3.12,14.38,24.96,115
2019-01-29 00:00:00,83.78,134.9,37.24,2.22,12.51,17.06,115
2019-01-29 01:00:00,58.66,99.22,39.36,1.71,13.48,20.48,115
2019-01-29 02:00:00,103.94,103.47,39.29,1.63,13.04,25.68,115
2019-01-29 03:00:00,74.01,96.19,39.38,1.65,15.62,21.11,115
2019-01-29 04:00:00,31.73,102.83,39.36,1.72,13.22,12.57,115
2019-01-29 05:00:00,31.48,96.64,39.35,1.64,13.76,15.93,116
2019-01-29 06:00:00,25.11,98.89,39.27,1.85,14.58,14.44,117
2019-01-29 07:00:00,38.37,127.4,39.24,2.01,15.34,15.39,118
2019-01-29 08:00:00,38.6,129.62,39.26,2.33,16.73,15.94,119
2019-01-29 09:00:00,32.36,133.18,39.25,2.4,20.58,15.34,119
2019-01-29 10:00:00,42.26,144.56,39.34,2.27,21.83,16.05,120
2019-01-29 11:00:00,54.11,157.14,39.3,2.96,21.23,20.85,120
2019-01-29 12:00:00,72.64,112.67,39.4,2.54,19.28,30.38,120
2019-01-29 13:00:00,67.81,110.16,39.23,2.3,18.05,43.64,118
2019-01-29 14:00:00,48.33,121.57,39.18,2.05,15.44,53.14,118
2019-01-29 15:00:00,42.62,123.84,39.27,1.76,13.02,109.03,117
2019-01-29 16:00:00,46.05,149.28,33.66,1.62,11.88,112.2,118
2019-01-29 17:00:00,38.58,119.52,31.29,1.58,10.51,96.84,118
2019-01-29 18:00:00,31.41,88.51,31.3,1.61,11.05,102.31,118
2019-02-04 20:00:00,30.79,119.15,14.22,1.9,13.58,66.13,186
2019-02-04 21:00:00,40.2,117.97,21.58,2.17,14.18,59.67,183
2019-02-05 16:00:00,69.96,149.1,24.95,0.01,15.74,87.83,159
2019-02-05 17:00:00,90.97,195.15,28.69,2.17,15.78,99.2,160
2019-02-05 18:00:00,86.98,210.92,32.27,1.96,16,121.27,163
2019-02-05 19:00:00,89.03,284.81,31.88,1.99,16.37,109.66,166
2019-02-05 20:00:00,73.3,219.85,34.39,2.05,15.88,107.02,168
2019-02-05 21:00:00,73.22,228.92,33.5,2.07,15.06,98.47,171
2019-02-05 22:00:00,63.62,227.85,28.61,2.01,14.86,91.66,173
2019-02-05 23:00:00,62.91,213.49,29.32,2.08,15.08,76.63,173
2019-02-06 00:00:00,53.83,181.22,45.6,2.34,14.7,48.93,172
2019-02-06 01:00:00,60.46,208.73,33.43,2.16,12.87,48.67,171
2019-02-06 02:00:00,60.76,214.08,29.38,2,13.12,48.73,170
2019-02-06 03:00:00,51.23,157.17,22.15,1.83,13.06,63.8,167
2019-02-06 04:00:00,48,158.33,18.9,1.78,12.65,68.11,165
2019-02-06 05:00:00,44.09,169.56,18.34,1.73,13.23,67.61,164
2019-02-06 06:00:00,47.01,151.5,16.51,1.75,12.93,64.1,163
2019-02-06 07:00:00,46.94,157.04,16.7,1.85,12.21,56.09,162
2019-02-06 08:00:00,48.7,186.02,22.71,2.72,22.97,42.84,163
2019-02-06 09:00:00,65.38,222.64,27.87,2.88,23.45,44.6,161
2019-02-06 10:00:00,42.14,159.96,35.17,2.43,18.23,40.49,159
2019-02-06 11:00:00,47.33,189.52,25.49,1.77,14.54,69.3,160
2019-02-06 12:00:00,46.37,153.8,27.68,1.67,13.75,75.48,160
2019-02-06 13:00:00,31.71,115.7,19.35,1.62,13.57,74.82,159
2019-02-06 14:00:00,40.84,101.61,14.88,1.56,12.91,72.83,156
2019-02-06 15:00:00,36.16,93.01,14.66,1.56,13.02,78.34,154
2019-02-06 16:00:00,29.77,96.94,15.99,1.61,14.27,103.41,153
2019-02-06 17:00:00,40.06,126.34,17.51,1.55,14.41,98.78,151
2019-02-06 18:00:00,22.58,106.9,20.61,1.52,13.91,77.61,148
2019-02-06 19:00:00,19.01,72.31,24.45,1.58,14.28,64.71,142
2019-02-06 20:00:00,27.81,58.23,31.78,1.66,13.7,56.98,138
2019-02-07 00:00:00,20.02,107.25,31.39,1.65,11.77,51.05,129
2019-02-07 01:00:00,12.66,79.04,38.95,1.75,12.27,39.75,125
2019-02-07 02:00:00,23.81,101.3,43.73,1.91,12.38,30.51,121
2019-02-07 03:00:00,19.97,80.42,34.42,1.55,11.63,40.08,119
2019-02-07 04:00:00,17.08,59.85,20.96,1.44,10.74,37.33,116
2019-02-07 05:00:00,14.31,54.23,25.2,1.75,11.91,25.94,112
2019-02-07 06:00:00,28.6,105.88,16.04,1.95,13.2,23.73,110
2019-02-07 07:00:00,20.61,117.16,29.12,1.94,13.65,25.45,109
2019-02-07 08:00:00,16.6,67.84,26.5,1.71,12.63,25.25,105
2019-02-07 09:00:00,17.01,65.17,26.92,1.88,15.82,25.13,100
2019-02-07 10:00:00,13.15,70.62,14.78,1.61,12.55,36.59,98
2019-02-07 11:00:00,24.48,91,26.12,1.57,13.19,39.52,98
2019-02-07 12:00:00,25.38,129.37,27.67,1.57,13.22,41.09,98
2019-02-07 13:00:00,28.11,117.12,18.07,1.38,11.88,54.54,98
2019-02-07 14:00:00,19.25,107.14,16.12,1.38,11.65,53.87,97
2019-02-07 15:00:00,23.01,103.16,15,1.35,12.02,53.74,94
2019-02-07 16:00:00,20.78,105.46,14.42,1.35,11.53,60.93,94
2019-02-07 17:00:00,16.34,139.41,16.26,1.38,12.44,66.89,92
2019-02-07 18:00:00,20.49,90.79,17.16,1.39,12.19,67.11,92
2019-02-07 19:00:00,17.64,98.38,19.95,1.42,11.68,62,93
2019-02-07 20:00:00,9.87,104.14,29.48,1.57,12.18,50.73,95
2019-02-07 21:00:00,14.38,88.28,26.53,1.54,11.77,53.68,95
2019-02-07 22:00:00,16.1,85.01,31.4,1.6,11.62,45.53,94
2019-02-07 23:00:00,8.54,101.53,24.48,1.45,11.43,56.05,95
